Date,GOOGL,SIE.DE,ROG.SW,ASML,TCS.NS,GRAB,CEG
2010-07-07,11.199100494384766,37.77095413208008,88.13729095458984,28.009990692138672,302.8345642089844,,
2010-07-08,11.357311248779297,38.28529739379883,88.79325103759766,28.455045700073242,307.66668701171875,,
2010-07-09,11.629204750061035,38.04111099243164,89.62811279296875,28.701244354248047,306.73583984375,,
2010-07-12,11.836668968200684,38.5242919921875,89.62811279296875,28.68230628967285,313.568115234375,,
2010-07-13,12.169259071350098,39.402320861816406,89.21068572998047,29.610292434692383,306.81512451171875,,
2010-07-14,12.222495079040527,39.62572479248047,89.5684814453125,30.244728088378906,306.81512451171875,,
2010-07-15,12.289159774780273,39.007469177246094,89.92627716064453,29.913311004638672,309.76580810546875,,
2010-07-16,11.433182716369629,38.56585693359375,86.16940307617188,29.278871536254883,330.1831359863281,,
2010-07-19,11.596617698669434,38.04631042480469,85.87124633789062,29.695514678955078,327.4306335449219,,
2010-07-20,11.97995376586914,37.75016784667969,85.27490234375,29.28834342956543,327.6484069824219,,
2010-07-21,11.87821102142334,38.103450775146484,81.69692993164062,29.04213523864746,333.8863830566406,,
2010-07-22,12.060054779052734,39.49064636230469,82.53180694580078,29.970125198364258,334.1636962890625,,
2010-07-23,12.190651893615723,39.70365524291992,81.33915710449219,30.40570640563965,332.4210205078125,,
2010-07-26,12.16353702545166,39.885498046875,80.44464874267578,30.5288028717041,336.3619384765625,,
2010-07-27,12.254583358764648,39.92706298828125,81.21989440917969,30.244728088378906,336.32220458984375,,
2010-07-28,12.048611640930176,39.563385009765625,82.05474090576172,30.320480346679688,338.4214172363281,,
2010-07-29,12.064531326293945,38.66456985473633,81.27952575683594,30.29207992553711,337.4488220214844,,
2010-07-30,12.06104850769043,38.8568000793457,80.80245971679688,30.48147201538086,333.3992919921875,,
2010-08-02,12.199358940124512,40.32710647583008,81.69692993164062,31.267404556274414,332.8039245605469,,
2010-08-03,12.184930801391602,40.41543197631836,82.82997131347656,31.257936477661133,330.32269287109375,,
2010-08-04,12.595133781433105,39.94264221191406,83.3070297241211,31.134836196899414,344.9123840332031,,
2010-08-05,12.639413833618164,40.524532318115234,84.26116180419922,30.83182144165039,348.5052185058594,,
2010-08-06,12.443390846252441,39.66209030151367,84.49967193603516,30.358360290527344,343.2846374511719,,
2010-08-09,12.571002960205078,40.75833511352539,85.27490234375,30.547746658325195,349.2991638183594,,
2010-08-10,12.530207633972168,40.2284049987793,85.57307434082031,29.411436080932617,343.2052307128906,,
2010-08-11,12.232444763183594,39.18411636352539,84.55931854248047,27.309268951416016,340.68438720703125,,
2010-08-12,12.23916244506836,39.04902648925781,84.6785888671875,26.968372344970703,338.8184509277344,,
2010-08-13,12.098363876342773,38.965911865234375,85.03638458251953,26.57066535949707,339.195556640625,,
2010-08-16,12.079459190368652,38.9139518737793,84.85749053955078,26.883155822753906,339.076416015625,,
2010-08-17,12.202094078063965,39.506229400634766,85.03638458251953,27.167224884033203,337.52825927734375,,
2010-08-18,11.993884086608887,39.734832763671875,85.5134506225586,27.233518600463867,345.8255310058594,,
2010-08-19,11.641146659851074,38.43596649169922,84.26116180419922,27.536529541015625,346.20257568359375,,
2010-08-20,11.493134498596191,38.12423324584961,83.3070297241211,26.7221736907959,344.971923828125,,
2010-08-23,11.544129371643066,37.95279312133789,82.82997131347656,26.163488388061523,345.5475769042969,,
2010-08-24,11.228702545166016,37.15788269042969,82.23363494873047,25.093467712402344,345.66668701171875,,
2010-08-25,11.309051513671875,36.85655212402344,81.57769775390625,25.339664459228516,345.86505126953125,,
2010-08-26,11.218504905700684,37.07475280761719,81.75658416748047,24.923017501831055,347.9692687988281,,
2010-08-27,11.413779258728027,37.53715896606445,82.17401123046875,24.66735076904297,339.8507080078125,,
2010-08-30,11.261041641235352,37.07475280761719,82.65106964111328,24.099197387695312,335.72186279296875,,
2010-08-31,11.194623947143555,37.292964935302734,82.29327392578125,23.417415618896484,334.967529296875,,
2010-09-01,11.451093673706055,38.38921356201172,83.5455551147461,24.610532760620117,340.7836608886719,,
2010-09-02,11.521989822387695,38.26451873779297,83.3070297241211,25.112407684326172,335.1064758300781,,
2010-09-03,11.69910717010498,38.77367401123047,84.7978515625,25.48170280456543,332.4068298339844,,
2010-09-06,,38.85160827636719,85.27490234375,,339.57275390625,,
2010-09-07,11.552339553833008,38.72171401977539,85.03638458251953,24.6010684967041,345.9246520996094,,
2010-09-08,11.706069946289062,39.14775085449219,85.39417266845703,24.724163055419922,348.9815979003906,,
2010-09-09,11.845376014709473,39.40751647949219,85.87124633789062,25.14081573486328,347.2546691894531,,
2010-09-10,11.844380378723145,39.376338958740234,85.9905014038086,25.074527740478516,,,
2010-09-13,11.996870994567871,39.443885803222656,85.63272094726562,26.097206115722656,349.2594299316406,,
2010-09-14,11.951098442077637,39.563385009765625,84.6785888671875,26.760047912597656,355.45263671875,,
2010-09-15,11.956321716308594,39.376338958740234,83.1877670288086,26.674827575683594,363.17425537109375,,
2010-09-16,11.96677017211914,40.53493118286133,82.5914306640625,26.864212036132812,355.4725646972656,,
